Country Name,Country Code,Year,GDP per Capita,GDP,GNI,GNI per Capita,Foreign Investment,GINI Index,Unemployment Rate,Labor Force participation rate
Kuwait,KWT,2006,42946.6374104066,101557330723.423,114725201257.168,42460.0,121305596.280329,,1.3,68.084
Kuwait,KWT,2007,45709.4132876371,114634043361.692,127029632600.787,47510.0,111535690.174729,,1.5,67.887
Kuwait,KWT,2008,55585.1889344442,147379737229.753,158122665793.742,51800.0,-5951752.85941426,,1.75,67.937
Kuwait,KWT,2009,37907.1001320042,105968691905.415,112897475545.98,45410.0,1113588046.64934,,1.64,68.218
Kuwait,KWT,2010,39212.2726673435,115416305425.424,124837146336.272,43190.0,1304627500.01185,,1.82,68.7
Kuwait,KWT,2011,49169.6063983139,154039231299.128,163069653850.474,44290.0,3259067552.4562,,2.053,69.701
Kuwait,KWT,2012,52155.2225460479,174047662555.419,183196516346.594,49860.0,2872588962.21562,,2.231,70.724
Kuwait,KWT,2013,49651.0439709448,174168116687.215,187422995955.414,53330.0,1433630444.12308,,2.471,71.329
Kuwait,KWT,2014,44368.781373043,162650450784.686,178291579838.843,51350.0,485806657.755081,,2.9,71.845
Kuwait,KWT,2015,29882.2126867068,114585555830.916,127279526145.746,41830.0,284647623.805362,,2.2,72.324
Kuwait,KWT,2016,27323.6890643847,109406674087.947,122185300046.006,34920.0,292026510.202096,,2.16,72.704
Kuwait,KWT,2017,29047.6535822842,120687539675.517,139464096588.1,30650.0,113012065.007347,,2.227,73.217
Kuwait,KWT,2018,32067.9623689512,138646316321.596,156983445241.041,32340.0,-21377568.8207292,,2.204,73.439
Kuwait,KWT,2019,31707.8737464917,140856394870.02,161059878933.509,35680.0,515617569.386937,,2.251,73.368
Kuwait,KWT,2020,25236.0755520534,111045470461.207,127412093261.493,33160.0,-558055522.567383,,3.557,68.715
Kuwait,KWT,2021,34043.542153557,148459291453.471,172593781562.64,36140.0,-272335307.098366,,3.002,70.168
Kuwait,KWT,2022,40077.238047746,183940215065.171,209941847718.232,39000.0,752255305.966946,,2.174,74.301
Kuwait,KWT,2023,33729.7985494456,163704878875.85,195985100891.899,41320.0,2114603344.83449,,2.127,74.07
Kyrgyz Republic,KGZ,2000,279.621767006739,1369688498.06778,1287688498.06778,280.0,-2360124.96095706,31.0,1.858,73.232
Kyrgyz Republic,KGZ,2001,308.411326685178,1525116370.27939,1466016371.3115,280.0,5006732.8770432,30.2,1.95,72.875
Kyrgyz Republic,KGZ,2002,321.726775366804,1605643104.73021,1547843103.87804,290.0,4661963.54471303,30.3,2.065,72.953
Kyrgyz Republic,KGZ,2003,380.505828812441,1919008090.49641,1857008090.49641,340.0,45544627.8,28.7,2.162,72.476
Kyrgyz Republic,KGZ,2004,433.233915720699,2211534585.0034,2109434585.0034,400.0,175458810.076826,34.8,2.259,72.022
Kyrgyz Republic,KGZ,2005,476.548239793618,2460246766.41401,2372146811.03772,450.0,42565248.3,32.6,2.362,72.127
Kyrgyz Republic,KGZ,2006,543.113512472219,2834168889.42019,2786068889.17114,500.0,182022902.5,37.4,2.48,71.968
Kyrgyz Republic,KGZ,2007,721.771646044636,3802570552.56105,3752070495.70915,610.0,207919477.6,33.9,2.577,71.395
Kyrgyz Republic,KGZ,2008,966.388569370494,5139958909.17936,4933258864.51447,760.0,376992152.1,31.5,2.642,70.85
Kyrgyz Republic,KGZ,2009,870.198894546917,4690061380.60253,4508661415.35911,860.0,189377400.0,29.9,2.744,70.727
Kyrgyz Republic,KGZ,2010,876.954476440354,4794361863.01353,4489261604.79334,850.0,472768300.0,30.1,2.887,70.852
Kyrgyz Republic,KGZ,2011,1117.40184423062,6197765984.28468,5538865998.78064,870.0,685760800.0,27.8,2.999,70.102
Kyrgyz Republic,KGZ,2012,1168.62244675446,6605142884.36215,6435842809.7884,1030.0,260927500.0,27.4,3.114,67.567
Kyrgyz Republic,KGZ,2013,1269.66303464348,7335033800.59056,6912033442.54566,1180.0,612016900.0,28.8,3.153,65.745
Kyrgyz Republic,KGZ,2014,1264.52679529608,7468102412.68237,7159302170.58326,1230.0,343010700.0,26.8,3.262,64.805
Kyrgyz Republic,KGZ,2015,1105.65202996955,6678177511.66313,6417477543.55163,1160.0,1144054000.0,29.0,3.338,65.198
Kyrgyz Republic,KGZ,2016,1103.27498361324,6813095379.1187,6455295204.83045,1090.0,619220700.0,26.8,3.474,64.855
Kyrgyz Republic,KGZ,2017,1221.39056490366,7702938379.42036,7331338207.04089,1090.0,-107212800.0,27.3,3.57,63.222
Kyrgyz Republic,KGZ,2018,1283.52040333083,8271106235.41552,8020105523.91389,1200.0,144222600.0,27.7,3.67,64.134
Kyrgyz Republic,KGZ,2019,1421.99927504102,9371275264.36735,8591968638.36629,1240.0,403865100.0,29.7,4.295,64.253
Kyrgyz Republic,KGZ,2020,1229.51775742135,8270468614.24051,8014044231.28542,1210.0,-401518600.0,29.0,4.63,64.743
Kyrgyz Republic,KGZ,2021,1349.99730650542,9249133946.26531,8626877845.0663,1270.0,226205400.0,28.8,4.096,64.956
Kyrgyz Republic,KGZ,2022,1739.72030814894,12134931017.9465,11864509827.1527,1540.0,54849000.0,26.4,4.043,65.392
Kyrgyz Republic,KGZ,2023,1970.15780961839,13987627908.8381,13793509245.9481,1760.0,1500000.0,,3.991,65.451
Latvia,LVA,2000,3278.17896440803,7761252607.18424,7949004634.99421,3320.0,324184857.470564,,14.211,56.151
Latvia,LVA,2001,3504.61829462397,8190888739.6463,8387665099.61943,3590.0,173500715.825042,,13.821,56.497
Latvia,LVA,2002,4003.60935783538,9249030241.01864,9573346975.89813,3980.0,160090702.160432,,13.829,57.761
Latvia,LVA,2003,4914.57992829302,11244337719.8377,11714710367.7284,4750.0,316652176.39383,,12.061,56.898
Latvia,LVA,2004,6109.73265186817,13827070378.5612,14137886041.3685,5860.0,591589970.743145,36.4,11.708,57.196
Latvia,LVA,2005,7283.78738127622,16306935905.4138,16827637834.4742,7420.0,809856372.419322,39.0,10.033,57.199
Latvia,LVA,2006,9211.7374468148,20434922247.3037,21030822673.6895,9080.0,1705667383.81543,35.6,7.03,58.948
Latvia,LVA,2007,13370.9789452508,29420499247.7089,30131969634.7969,11350.0,2713412662.12001,37.5,6.052,60.199
Latvia,LVA,2008,15677.6080864506,34135200994.0067,35399410904.8385,13490.0,1434273758.18366,37.2,7.739,61.513
Latvia,LVA,2009,11996.0322729773,25691530442.035,28250467055.8799,13700.0,-150022148.439267,35.9,17.515,60.074
Latvia,LVA,2010,11188.4191700977,23468324572.3343,24196595119.0757,12510.0,474983591.197692,35.0,19.482,58.818
Latvia,LVA,2011,12902.574053337,26575547900.8247,27444998699.8034,12890.0,1519518896.45562,35.8,16.206,58.497
Latvia,LVA,2012,13329.3499931271,27116149948.6683,27972506725.584,13950.0,1080778947.54652,35.2,15.047,59.677
Latvia,LVA,2013,14484.4715282132,29152128167.8438,30136848287.9397,14860.0,989283879.359479,35.5,11.867,59.311
Latvia,LVA,2014,15185.814581236,30277203767.4058,31426977355.7034,15350.0,1045107101.1976,35.1,10.846,59.234
Latvia,LVA,2015,13321.9753140616,26344565876.8902,27135722905.2695,15090.0,812843819.517909,34.2,9.873,60.036
Latvia,LVA,2016,13838.5266823272,27117105059.5075,28043520978.3806,14810.0,335420977.516689,34.3,9.643,60.348
Latvia,LVA,2017,15132.4958333982,29391059767.4259,30407324342.8224,14900.0,1189985285.1542,35.6,8.715,60.786
Latvia,LVA,2018,17252.1710428626,33247935477.3576,33883344508.4941,16590.0,439128427.014648,35.1,7.412,61.339
Latvia,LVA,2019,17294.9751600969,33099503950.847,33726980608.3372,17580.0,1115785160.98483,34.5,6.312,61.087
Latvia,LVA,2020,17564.2321549354,33379927434.6149,34385289591.9083,17860.0,939356413.88956,35.7,8.098,61.566
Latvia,LVA,2021,20262.8433862451,38185125732.9451,38710728430.3017,19950.0,3734085089.75474,34.3,7.513,60.076
Latvia,LVA,2022,20229.4613617326,38018905782.397,40324774809.7044,22260.0,1217386449.16126,,6.815,60.935
Latvia,LVA,2023,22502.8429938094,42247850064.5125,43719961550.3251,22630.0,1689068343.71427,,6.465,60.985
Lebanon,LBN,2000,3986.83513941026,17260364842.4544,17581364842.4544,4090.0,137924000.0,,8.603,44.084
Lebanon,LBN,2001,4009.55929751102,17649751243.7811,17575751243.7811,4040.0,3879000.0,,8.464,44.083
Lebanon,LBN,2002,4290.85283803266,19152238805.9701,18281858805.9701,3940.0,1335970000.0,,8.229,44.088
Lebanon,LBN,2003,4437.71588507526,20082918739.6352,16761628739.6352,3670.0,2860020313.18819,,8.05,44.105
Lebanon,LBN,2004,4600.68371412993,21159827992.0398,20345357992.0398,4700.0,1898780570.45821,,7.85,44.02
Lebanon,LBN,2005,4602.19804637945,21497336498.8391,21299316498.8391,4910.0,2623502612.40255,,8.247,43.813
Lebanon,LBN,2006,4635.2514117486,22022709851.4096,22173609851.4096,4870.0,2674534372.19901,,8.671,43.606
Lebanon,LBN,2007,5125.25809960149,24827355014.9254,25572375014.9254,5320.0,3375980757.8597,,8.98,43.4
Lebanon,LBN,2008,5912.04532820842,29118916105.4726,29551796105.4726,5860.0,4333045470.38383,,7.666,43.854
Lebanon,LBN,2009,7090.85493856621,35399582928.6899,35179772928.6899,6620.0,4803602660.45614,,6.355,44.308
Lebanon,LBN,2010,7625.81051551165,38443907042.1227,37934237042.1227,7340.0,4279880834.52716,,6.775,44.764
Lebanon,LBN,2011,7834.96257108993,39927125961.5257,39687755961.5257,7720.0,3137050288.4,31.8,7.349,45.22
Lebanon,LBN,2012,8406.98405608118,44016799515.7546,43812619515.7546,8000.0,3111315000.1,,7.937,45.677
Lebanon,LBN,2013,8162.37929361396,46880103080.597,46661653080.597,7880.0,2661087127.6,,8.458,46.135
Lebanon,LBN,2014,7577.6413302369,48095213746.6003,47517903746.6003,7440.0,2862509426.6,,8.833,46.594
Lebanon,LBN,2015,7714.1099998804,49929337836.8159,49420827836.8159,7360.0,2159289951.7,,9.306,47.053
Lebanon,LBN,2016,8089.012088155,51147308774.1294,50329518774.1294,7670.0,2568485071.1,,9.786,47.513
Lebanon,LBN,2017,8608.21084982387,53027680685.9038,52818460685.9038,8260.0,2522409653.4,,10.251,47.973
Lebanon,LBN,2018,9174.53666204759,54901519155.5556,53788969155.5556,8700.0,2658003844.61444,,10.745,48.433
Lebanon,LBN,2019,8905.88005497437,51605959131.2741,50358759131.2741,8630.0,1906392482.4039,,11.301,48.894
Lebanon,LBN,2020,5561.19166950397,31712128253.7961,30697478253.7961,6350.0,1606894721.93483,,13.284,45.219
Lebanon,LBN,2021,4045.37391066234,23131941556.7843,21239241556.7843,4770.0,599788270.817044,,12.669,45.813
Lebanon,LBN,2022,3654.35845534878,20992421948.8081,20158671948.8081,4170.0,526838753.906365,,11.6,45.828
Lebanon,LBN,2023,,,,,655437382.076387,,11.543,45.827
Liechtenstein,LIE,2000,76087.911114202,2483889858.32312,2434743786.1305,80170.0,19854574737.6898,,,
Liechtenstein,LIE,2001,75067.8001680043,2491800558.77674,2241032462.97289,68970.0,9389136115.5717,,,
Liechtenstein,LIE,2002,79795.1785891101,2688618747.38148,2372888098.15431,65420.0,6864257254.8617,,,
Liechtenstein,LIE,2003,90108.3673647008,3070803051.42164,2627332545.70041,68640.0,17305461701.2587,,,
Liechtenstein,LIE,2004,100280.831356705,3454373797.74442,2858151534.06203,78690.0,1845838359.4692,,,
Liechtenstein,LIE,2005,105295.057027611,3659319116.88057,3126141905.92984,92620.0,-266949356.7195,,,
Liechtenstein,LIE,2006,114167.939211301,4000102086.14635,3506738881.98124,103870.0,44598433611.9441,,,
Liechtenstein,LIE,2007,130492.595349517,4601429897.21468,4120576557.4833,112050.0,33538242375.2676,,,
Liechtenstein,LIE,2008,143249.227302093,5081479840.08716,4569703348.75218,121890.0,16214866193.267,,,
Liechtenstein,LIE,2009,126024.714567466,4504375348.07038,3869164134.82799,116380.0,29934896948.2693,,,
Liechtenstein,LIE,2010,141089.812849014,5082337238.44718,4285908797.1495,,29875940865.4872,,,
Liechtenstein,LIE,2011,158066.369379163,5739706004.89616,4532105463.48033,,26414902947.0333,,,
Liechtenstein,LIE,2012,148842.035144342,5456102482.28614,3807892637.60499,,29482974346.8535,,,
Liechtenstein,LIE,2013,172823.607794648,6391708310.67727,5110561611.55848,,1154916692.2121,,,
Liechtenstein,LIE,2014,178735.153020908,6657526979.72277,5374223244.85811,,9340073894.6221,,,
Liechtenstein,LIE,2015,167187.15730982,6268515276.17441,5162508403.6364,,80400430107.7698,,,
Liechtenstein,LIE,2016,165375.491396259,6237302033.50132,5985930500.89609,,60669833862.7331,,,
Liechtenstein,LIE,2017,170547.092298954,6474308717.85289,6748709241.06218,,38999586460.5875,,,
Liechtenstein,LIE,2018,174988.775083446,6692620691.84146,6917596481.37865,,-87212093508.4059,,,
Liechtenstein,LIE,2019,166907.839305016,6436467007.11932,6269829689.81912,,,,,
Liechtenstein,LIE,2020,164671.093553454,6405870210.32293,6866331075.94249,,,,,
Liechtenstein,LIE,2021,196783.729414593,7710380085.92257,7098789073.87021,,,,,
Liechtenstein,LIE,2022,186400.23376784,7361504432.19331,,,,,,
Liechtenstein,LIE,2023,,,,,,,,
Lithuania,LTU,2000,3300.63634928559,11550695727.2335,11317713422.5291,3210.0,380272500.0,,15.931,60.184
Lithuania,LTU,2001,3532.52787363242,12260761329.3051,12072044022.4428,3450.0,442400000.0,,16.84,58.784
Lithuania,LTU,2002,4148.13091485015,14282292664.6004,14108872921.9498,3820.0,660790497.921648,,13.008,58.023
Lithuania,LTU,2003,5507.47434187652,18809197969.5431,18315975183.3051,4700.0,217398839.893754,,12.874,59.974
Lithuania,LTU,2004,6734.57487061946,22743164431.1972,22097516145.0571,5990.0,879540745.774168,37.0,10.684,57.008
Lithuania,LTU,2005,7857.03148786492,26105207115.3129,25663070033.5863,7580.0,1292550783.57242,35.3,8.325,56.157
Lithuania,LTU,2006,9210.10118229413,30116192746.8942,29573019199.3977,8830.0,2259381844.95682,34.4,5.78,55.137
Lithuania,LTU,2007,12295.1212779366,39729151614.6689,38144798850.5747,10580.0,2601486958.03571,34.8,4.25,55.423
Lithuania,LTU,2008,14955.5345462921,47831254207.5223,46287801843.9924,12660.0,1727292156.14544,35.7,5.826,55.787
Lithuania,LTU,2009,11854.3711053096,37494380038.9213,38232906588.824,12440.0,-360197700.774579,37.2,13.785,56.536
Lithuania,LTU,2010,11829.122609457,36638128534.0643,36887284560.476,12600.0,1102696146.69552,33.6,17.814,56.629
Lithuania,LTU,2011,14261.8433787325,43186501862.7907,42261715400.6605,13310.0,1880811089.20548,32.5,15.39,57.404
Lithuania,LTU,2012,14294.7178607152,42709372066.8627,41584616578.1745,14110.0,677182759.667044,35.1,13.365,57.746
Lithuania,LTU,2013,15655.3513307327,46303660422.0434,45495776757.2547,15390.0,768657971.982437,35.3,11.77,57.991
Lithuania,LTU,2014,16473.5678231709,48306546656.9281,47960568992.3636,16120.0,357323216.168925,37.7,10.698,58.935
Lithuania,LTU,2015,14300.2553666736,41540954817.2039,39940688841.875,15200.0,1036954105.5948,37.4,9.12,59.15
Lithuania,LTU,2016,14981.6208126311,42970749245.0336,41513241212.6196,14950.0,1177533775.88122,38.4,7.862,60.305
Lithuania,LTU,2017,16884.7100319318,47756764508.446,46031954861.7177,15330.0,1383731106.4056,37.3,7.073,60.612
Lithuania,LTU,2018,19368.5391045353,54261795148.5372,52084496480.7654,17470.0,1299841764.37371,35.7,6.147,61.544
Lithuania,LTU,2019,19727.7607453736,55122066225.796,52901803474.7058,19130.0,3434299309.82763,35.3,6.255,62.069
Lithuania,LTU,2020,20541.824988603,57412038533.2718,55325495240.9729,19710.0,4560496002.83869,36.0,8.487,62.658
Lithuania,LTU,2021,23934.728489916,67037321008.9679,64252038543.154,21910.0,2507626415.82615,36.7,7.112,62.301
Lithuania,LTU,2022,25085.784063499,71033884499.7824,68451885058.5839,23970.0,2419329634.05406,,5.955,62.747
Lithuania,LTU,2023,27786.0057829276,79789877416.1681,76751468656.0277,25080.0,3831114463.91848,,6.841,62.886
Luxembourg,LUX,2000,48659.5988753233,21230182989.3036,18782499824.5083,45690.0,,30.1,2.345,53.485
Luxembourg,LUX,2001,48440.1420151355,21387533703.2327,19049517003.537,45000.0,,30.9,1.805,53.383
Luxembourg,LUX,2002,53005.7339209179,23649833332.1655,19950388654.4585,42520.0,10217474790.0,31.0,2.621,54.366
Luxembourg,LUX,2003,65689.3214536911,29667268248.1305,24019997499.0239,46050.0,850695760.0,30.2,3.675,53.639
Luxembourg,LUX,2004,76544.9170868473,35064843792.8993,31641464154.2109,62680.0,6773195000.0,30.2,5.113,54.645
Luxembourg,LUX,2005,80988.1376230858,37672280120.4794,34309510334.705,73180.0,8211019210.0,30.8,4.488,55.407
Luxembourg,LUX,2006,90788.8004876145,42910146296.0646,34360473818.5341,71370.0,10035030500.0,30.9,4.731,55.45
Luxembourg,LUX,2007,107475.320297978,51587401415.7872,43858974247.4813,85730.0,71293665030.0,31.1,4.065,55.519
Luxembourg,LUX,2008,120422.137934157,58844277701.5258,46059035709.8133,86000.0,11506157400.0,32.6,5.06,55.587
Luxembourg,LUX,2009,109419.746953106,54467289897.5582,34736149608.2226,70650.0,8268305730.0,31.2,5.194,57.457
Luxembourg,LUX,2010,110885.991378721,56213985987.4168,38203044611.6667,77640.0,23252717390.0,30.5,4.423,57.054
Luxembourg,LUX,2011,119025.057203467,61696281326.2453,42768242732.4904,79210.0,10715798180.0,32.1,5.122,56.887
Luxembourg,LUX,2012,112584.676270958,59776383527.3602,45915520597.7344,87950.0,-13397250910.0,34.3,5.03,58.202
Luxembourg,LUX,2013,120000.140729859,65203276466.9763,46779637636.2746,85160.0,46620625540.0,32.0,6.045,58.529
Luxembourg,LUX,2014,123678.702143275,68804811897.6445,49979926556.9018,86760.0,43420615630.0,31.2,6.044,58.978
Luxembourg,LUX,2015,105462.012584423,60071584216.1375,38657980989.0234,73530.0,31919449680.0,32.9,6.796,59.869
Luxembourg,LUX,2016,106899.293549552,62216885435.9488,41225831605.5643,73730.0,-1240840360.0,31.7,6.669,59.209
Luxembourg,LUX,2017,110193.213797228,65712180342.9836,47031112675.0589,75800.0,15019035030.0,34.5,5.523,58.835
Luxembourg,LUX,2018,116786.511654677,71000359760.4611,50751283867.9215,79770.0,21857123290.0,35.4,5.589,59.371
Luxembourg,LUX,2019,112726.439672814,69890505323.5842,47877349992.9411,79180.0,176767314920.0,34.2,5.592,60.102
Luxembourg,LUX,2020,116905.370396853,73699366700.2134,51783516552.218,80980.0,148011549890.0,33.4,6.766,60.103
Luxembourg,LUX,2021,133711.794435985,85584105993.8746,58630447829.0688,87610.0,52174231870.0,32.7,5.571,61.482
Luxembourg,LUX,2022,125006.021815486,81641807865.7591,54993885553.5022,89200.0,-294198545950.0,,4.588,60.942
Luxembourg,LUX,2023,128678.189942826,85755006123.5976,55813004025.6441,83980.0,-23678690370.0,,5.184,61.524
Malta,MLT,2000,10348.4865480967,4036810072.08739,3927819318.40816,11480.0,743185324.698102,,6.324,49.671
Malta,MLT,2001,10357.7040358668,4070867701.80867,4134573148.47697,11030.0,416889166.287732,,7.107,50.199
Malta,MLT,2002,11251.2060862043,4455128822.74822,4529633551.9214,10770.0,-497796507.906789,,6.902,50.008
Malta,MLT,2003,13593.974199672,5418313424.45366,5446544532.72237,12210.0,911474591.335865,,7.488,49.724
Malta,MLT,2004,15212.1267402818,6104139672.8194,6136392414.20062,14200.0,7469040204.51317,,7.317,48.293
Malta,MLT,2005,15831.3440511034,6393234993.5333,6116900725.01617,15380.0,21801420447.3894,,6.923,48.686
Malta,MLT,2006,16653.607176998,6749840217.6947,6498823967.32489,16330.0,25035392674.1694,28.0,6.798,48.819
Malta,MLT,2007,19444.1875016088,7908417717.40432,7704517675.31779,17990.0,35591477412.0334,29.2,6.472,49.561
Malta,MLT,2008,22315.3198630182,9135423330.20251,8905966808.05377,20290.0,14837770104.3279,29.0,5.977,49.688
Malta,MLT,2009,21176.3112406361,8734741331.60386,8148917034.87687,20050.0,1444871046.00599,30.2,6.889,49.803
Malta,MLT,2010,21946.6069676515,9097044160.9473,8562471289.61738,21390.0,9244998119.92181,29.0,6.847,50.412
Malta,MLT,2011,23516.9691249323,9789361703.69731,9386251622.32362,22030.0,7806911229.55313,29.1,6.378,51.155
Malta,MLT,2012,22878.313086001,9609532088.88683,9144219499.75461,22450.0,3323599814.67226,29.4,6.197,52.326
Malta,MLT,2013,25346.5236450477,10796782637.51,9984792825.50518,23270.0,510057778.082709,28.8,6.106,53.733
Malta,MLT,2014,27356.6080303021,11888032872.432,11000384403.131,24530.0,155878728.130938,29.0,5.725,54.743
Malta,MLT,2015,25481.8977555627,11340795041.8065,10554342526.7615,25420.0,3640705146.70853,29.4,5.389,55.634
Malta,MLT,2016,26409.6285858968,12025782834.3596,10688627580.054,23780.0,2776034107.56,29.1,4.687,56.195
Malta,MLT,2017,30259.3952629768,14161366723.6779,13113525048.4068,26640.0,42459309426.166,29.2,4.002,57.309
Malta,MLT,2018,33332.1905601302,16153779511.1559,14669786905.1092,28990.0,73050789630.2723,28.7,3.658,59.443
Malta,MLT,2019,32412.2697818499,16337793530.7788,14798835701.3958,29820.0,32381439863.0004,31.0,3.616,60.842
Malta,MLT,2020,31796.8213417258,16385919535.6742,14532952942.6412,28110.0,31484121888.7382,31.4,4.347,61.889
Malta,MLT,2021,38027.3801730893,19718565605.433,17295453183.5826,32630.0,85551145633.207,,3.394,62.768
Malta,MLT,2022,36142.2058531852,19209979975.2323,16534181877.2483,33310.0,24257553510.7974,,2.921,63.696
Malta,MLT,2023,40395.7692064458,22328640241.5553,19351359464.3398,34750.0,25147936924.7083,,3.11,63.618
Moldova,MDA,2000,440.538683980372,1288429391.79951,1352310309.3281,490.0,127540000.0,36.4,8.539,59.912
Moldova,MDA,2001,507.404076252819,1480673594.05602,1591983554.57456,500.0,103440000.0,38.0,7.366,57.946
Moldova,MDA,2002,570.799866188293,1661818168.4226,1827506004.56789,590.0,84050000.0,35.8,6.845,57.225
Moldova,MDA,2003,682.319095965299,1980907434.76826,2211747378.53772,710.0,73750000.0,34.9,6.378,57.248
Moldova,MDA,2004,897.178494749468,2598249555.89984,2953679177.17771,910.0,151010000.0,35.0,6.374,55.113
Moldova,MDA,2005,1034.39197746993,2988342907.03096,3392185084.87356,1120.0,190700000.0,36.3,5.633,54.815
Moldova,MDA,2006,1183.02481442894,3408255450.5509,3809739169.53226,1280.0,258680000.0,35.4,4.2,58.093
Moldova,MDA,2007,1531.21618590748,4401173151.93767,4811362819.18905,1440.0,536020000.0,34.4,2.723,58.846
Moldova,MDA,2008,2110.55305353857,6054824248.24221,6649080392.65423,1870.0,726610000.0,34.7,2.073,59.587
Moldova,MDA,2009,1898.43975710988,5439434271.78807,5745818449.40063,1950.0,263960000.0,32.9,2.987,60.685
Moldova,MDA,2010,2436.79935102421,6974982369.60155,7480581273.20622,2380.0,297050000.0,32.1,2.937,63.371
Moldova,MDA,2011,2941.36224066021,8414352020.49442,8991792743.46916,2730.0,372880000.0,30.6,2.648,64.395
Moldova,MDA,2012,3044.8084324815,8709138634.82921,9519279677.54776,3140.0,251200000.0,29.2,2.151,64.787
Moldova,MDA,2013,3321.04397795719,9496717875.51932,10391128071.4427,3620.0,241880000.0,28.5,1.873,65.249
Moldova,MDA,2014,3289.95758568777,9402090137.7423,10224420143.5917,3730.0,345900000.0,26.8,1.425,69.265
Moldova,MDA,2015,2749.55137054338,7797667196.73087,8247147199.75981,3290.0,225870000.0,27.0,1.742,70.215
Moldova,MDA,2016,2847.08794770479,7980917075.7748,8426887067.08369,3170.0,87440000.0,26.3,1.557,69.907
Moldova,MDA,2017,3453.26727720294,9514404016.20949,10070244015.4311,3300.0,149520000.0,25.9,1.586,68.331
Moldova,MDA,2018,4156.44981956646,11252353420.8798,11788143412.4832,3850.0,309640000.0,25.7,1.196,67.053
Moldova,MDA,2019,4405.33418162155,11736797054.6965,12351757049.22,4490.0,521370000.0,26.0,1.466,69.332
Moldova,MDA,2020,4375.7788930524,11530746234.4492,11920936240.3002,4360.0,155720000.0,,1.186,69.68
Moldova,MDA,2021,5274.60582195352,13691869264.0794,13958389264.1744,5270.0,386120000.0,25.7,0.785,72.51
Moldova,MDA,2022,5738.42473515618,14510490660.2516,14570210660.9501,5520.0,586020000.0,,0.897,72.531
Moldova,MDA,2023,6729.41286813969,16539436547.295,16806186549.4146,6200.0,357200000.0,,1.555,70.654
Monaco,MCO,2000,81789.0206522549,2654462665.26893,,,,,,
Monaco,MCO,2001,82402.7809570189,2673723033.71239,,,,,,
Monaco,MCO,2002,90051.4459877468,2919647981.81473,,,,,,
Monaco,MCO,2003,111110.451312249,3597089750.78276,,,,,,
Monaco,MCO,2004,125160.228087598,4043551488.82603,,,,,,
Monaco,MCO,2005,130538.742587117,4204652898.73103,,,,,,
Monaco,MCO,2006,143083.461107202,4586826512.71356,,,,,,
Monaco,MCO,2007,184558.556593338,5875790766.2621,,,,,,
Monaco,MCO,2008,204263.797114294,6502942244.93068,,,,,,
Monaco,MCO,2009,169150.267344616,5474379252.34114,,,,,,
Monaco,MCO,2010,161853.920622244,5367561569.59548,,,,,,
Monaco,MCO,2011,179363.984221513,6088689808.38347,,,,,,
Monaco,MCO,2012,165444.651378771,5742749294.00852,,,,,,
Monaco,MCO,2013,184940.663804718,6555591709.88585,,,,,,
Monaco,MCO,2014,195693.570738894,7070017323.65476,,,,,,
Monaco,MCO,2015,170437.101188261,6264756528.37691,,,,,,
Monaco,MCO,2016,173604.753555915,6471290793.55029,,,,,,
Monaco,MCO,2017,170663.375247872,6430254652.58934,,,,,,
Monaco,MCO,2018,188298.315668437,7184333936.01355,,,,,,
Monaco,MCO,2019,193746.785647412,7383496254.23721,,,,,,
Monaco,MCO,2020,176891.886538492,6730736282.78961,,,,,,
Monaco,MCO,2021,223823.363960226,8623242743.29564,,,,,,
Monaco,MCO,2022,226052.001905201,8800430486.17137,,,,,,
Monaco,MCO,2023,256580.515122745,9995350547.12166,,,,,,
Montenegro,MNE,2000,1627.06511911987,984293043.811565,1034061909.75381,1510.0,,,30.609,48.964
Montenegro,MNE,2001,1909.59870186179,1159869245.92513,1217862708.22139,1710.0,,,30.741,48.856
Montenegro,MNE,2002,2106.6350684523,1284685050.52413,1356512418.54755,1970.0,,,30.423,48.677
Montenegro,MNE,2003,2789.15906483509,1707710053.14938,1807140110.82212,2440.0,,,30.458,48.456
Montenegro,MNE,2004,3380.16512135859,2073234417.68066,2180314129.62503,3100.0,,,30.37,48.272
Montenegro,MNE,2005,3674.6179242797,2257174480.78597,2282062056.95809,3660.0,,,30.31,48.163
Montenegro,MNE,2006,4425.67887307803,2721903148.91482,2767363567.93376,4320.0,,,24.79,48.112
Montenegro,MNE,2007,5976.39414454596,3680711743.77224,3723496304.40734,5120.0,937357714.730126,,19.4,48.165
Montenegro,MNE,2008,7367.75190910882,4545674527.61096,4612753771.78849,6470.0,975271781.796618,,17.15,48.279
Montenegro,MNE,2009,6727.10776676969,4159330369.5471,4166797860.51681,6740.0,1550285725.39206,,19.09,48.221
Montenegro,MNE,2010,6688.40259641346,4142983843.4912,4114165282.39753,6920.0,758254398.556855,,19.649,48.247
Montenegro,MNE,2011,7328.78943085498,4544428421.49513,4580993271.28926,7260.0,556662007.527147,,19.759,48.268
Montenegro,MNE,2012,6586.39970256684,4087526241.81268,4156682443.874,7000.0,618126498.733883,41.2,19.808,49.437
Montenegro,MNE,2013,7188.86361611271,4465772400.37453,4552823114.57012,7330.0,446456998.007452,39.0,19.585,49.42
Montenegro,MNE,2014,7387.87296917548,4593853290.963,4654833219.9679,7320.0,496993506.510357,38.8,18.054,51.638
